ID,Scientific_Name_Cleaned,Scientific_Genus,Scientific_Genus_GB,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Unit,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
5918,Bauhinia variegata,Bauhinia,Orchids,603021,0,1,1,1,3,0,0,0,0,0,0,0,0,100,????,2,0,0,0,0,5,Stable,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6140,Bauhinia variegata,Bauhinia,Orchids,612998,0,0,1,0,1,0,0,130,0,0,0,0,0,13,????,10,130,0,0,0,120,Decrease,20,-20,NA,0,0,0,1,0,0,1,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,Bauhinia variegata,Bauhinia,Orchids,904040,0,0,1,0,1,0,0,60,0,0,0,0,0,30,kg,2,60,0,0,0,25,NA,10,10,NA,1,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,Bauhinia variegata,Bauhinia,Orchids,904042,0,0,1,0,1,0,0,180,0,0,0,0,0,36,kg,5,180,0,0,0,90,NA,5,5,NA,1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8881,Bauhinia variegata,Bauhinia,Orchids,902116,0,0,1,0,1,0,0,152,0,0,0,0,0,76,kg,2,152,0,0,0,10,NA,60,60,NA,1,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,Bauhinia variegata,Bauhinia,Orchids,902073,0,0,1,0,1,0,0,96,0,0,0,0,0,48,kg,2,96,0,0,0,60,NA,60,60,NA,1,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,Bauhinia variegata,Bauhinia,Orchids,902067,0,0,1,0,1,0,0,218,0,0,0,0,0,109,kg,2,218,0,0,0,20,NA,60,60,NA,1,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091,Bauhinia variegata,Bauhinia,Orchids,902068,0,0,1,0,1,0,0,415,0,0,0,0,0,83,kg,5,415,0,0,0,60,NA,40,40,NA,1,0,0,0,0,0,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,Bauhinia variegata,Bauhinia,Orchids,207008,0,1,0,0,1,0,40,0,0,0,0,0,0,20,kg,2,40,0,0,0,60,NA,50,50,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7659,Bauhinia malabarica,Bauhinia,Orchids,605092,0,0,1,0,1,0,0,7,0,0,0,0,0,7,????,1,7,0,0,0,5,Stable,,NA,NA,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,Bauhinia acuminata,Bauhinia,Orchids,609047,0,0,1,0,1,0,0,107,0,0,0,0,0,107,????,1,107,0,0,0,30,NA,,NA,NA,0,0,0,1,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,Bauhinia acuminata,Bauhinia,Orchids,609059,0,0,1,0,1,0,0,0,0,0,0,0,0,77,????,0,0,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,Ascocentrum sp.,Ascocentrum,Orchids,609066,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,90,Stable,0,0,not change,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Anoectochilus lylei,Anoectochilus,Orchids,608035,1,0,0,1,2,505,0,0,505,1893.75,0,0,1893.75,101,????,10,1010,30000,3.75,3787.5,0,Decrease,50,-50,use too much,0,0,0,0,0,1,1,0,0,0,0,0,1010,0,0,0,0,0,3787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.75,0,0,1893.75
308,Anoectochilus lylei,Anoectochilus,Orchids,608037,1,0,0,1,2,620,0,0,620,2712.5,0,0,2712.5,62,????,20,1240,35000,4.375,5425,0,Decrease,70,-70,sale a lot,1,0,0,0,0,1,2,620,0,0,0,0,620,2712.5,0,0,0,0,2712.5,1356.25,0,0,1356.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.25,0,0,1356.25
449,Anoectochilus lylei,Anoectochilus,Orchids,608040,1,0,0,0,1,500,0,0,0,62.5,0,0,0,50,????,10,500,1000,0.125,62.5,0,Decrease,80,-80,no conservation,1,0,0,0,0,0,1,500,0,0,0,0,0,62.5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,Anoectochilus lylei,Anoectochilus,Orchids,605095,1,0,0,1,2,7.5,0,0,7.5,9.375,0,0,9.375,15,????,1,15,10000,1.25,18.75,2,Decrease,50,-50,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,18.8,0,0,0,0,0,9.4,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,Anoectochilus lylei,Anoectochilus,Orchids,605040,1,0,0,0,1,32.5,0,0,0,203.125,0,0,0,65,????,0.5,32.5,50000,6.25,203.125,120,Decrease,0.8,-0.8,NA,1,0,0,0,0,0,1,32.5,0,0,0,0,0,203.1,0,0,0,0,0,203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,Anoectochilus lylei,Anoectochilus,Orchids,605054,1,0,0,0,1,150,0,0,0,2812.5,0,0,0,15,????,10,150,150000,18.75,2812.5,30,Decrease,90,-90,incorrect excavation,1,0,0,0,0,0,1,150,0,0,0,0,0,2812.5,0,0,0,0,0,2812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6106,Anoectochilus lylei,Anoectochilus,Orchids,612998,1,0,0,1,2,4.5,0,0,4.5,45,0,0,45,3,????,3,9,80000,10,90,120,Decrease,80,-80,incorrect excavation,1,0,0,0,0,0,1,9,0,0,0,0,0,90,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,Anoectochilus lylei,Anoectochilus,Orchids,612010,1,0,0,1,2,12.5,0,0,12.5,7.8125,0,0,7.8125,5,????,5,25,5000,0.625,15.625,180,Decrease,70,-70,sale a lot,1,0,0,0,0,0,1,25,0,0,0,0,0,15.6,0,0,0,0,0,7.8,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,Anoectochilus lylei,Anoectochilus,Orchids,612999,1,0,0,0,1,300,0,0,0,3000,0,0,0,30,????,10,300,80000,10,3000,60,Decrease,80,-80,sale a lot,1,0,0,0,0,0,1,300,0,0,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,Anoectochilus lylei,Anoectochilus,Orchids,906034,1,1,0,1,3,10,10,0,10,50,50,0,50,30,????????,1,30,40000,5,150,40,Decrease,0,0,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,150,0,0,0,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,Anoectochilus lylei,Anoectochilus,Orchids,906017,1,0,0,0,1,35,0,0,0,183.75,0,0,0,50,????,0.7,35,42000,5.25,183.75,30,Decrease,70,-70,NA,1,0,0,0,0,0,1,35,0,0,0,0,0,183.8,0,0,0,0,0,183.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,Anoectochilus lylei,Anoectochilus,Orchids,906019,1,0,0,0,1,80,0,0,0,2500,0,0,0,20,????????,4,80,250000,31.25,2500,200,Decrease,80,-80,NA,1,0,0,0,0,0,1,80,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,Anoectochilus lylei,Anoectochilus,Orchids,901100,1,0,0,1,2,10,0,0,10,312.5,0,0,312.5,20,????,1,20,250000,31.25,625,120,Decrease,80,-80,NA,0,1,0,0,0,0,1,0,20,0,0,0,0,0,625,0,0,0,0,0,0,0,0,312.5,0,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,Anoectochilus lylei,Anoectochilus,Orchids,906032,1,0,0,1,2,50,0,0,50,2812.5,0,0,2812.5,10,????,10,100,450000,56.25,5625,30,Decrease,80,-80,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,5625,0,0,0,0,0,2812.5,0,0,2812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7575,Anoectochilus lylei,Anoectochilus,Orchids,906016,1,0,0,1,2,125,0,0,125,7031.25,0,0,7031.25,50,????,5,250,450000,56.25,14062.5,60,Decrease,80,-80,NA,1,0,0,0,0,0,1,250,0,0,0,0,0,14062.5,0,0,0,0,0,7031.25,0,0,7031.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,Anoectochilus lylei,Anoectochilus,Orchids,906039,1,0,0,1,2,125,0,0,125,7031.25,0,0,7031.25,50,????,5,250,450000,56.25,14062.5,60,Decrease,80,-80,NA,1,0,0,0,0,0,1,250,0,0,0,0,0,14062.5,0,0,0,0,0,7031.25,0,0,7031.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,Anoectochilus lylei,Anoectochilus,Orchids,904042,1,0,0,0,1,108,0,0,0,4050,0,0,0,36,kg,3,108,300000,37.5,4050,50,NA,95,95,NA,0,0,0,0,0,1,1,0,0,0,0,0,108,0,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,0,0,0
8178,Anoectochilus lylei,Anoectochilus,Orchids,904995,1,0,0,0,1,5,0,0,0,93.75,0,0,0,5,kg,1,5,150000,18.75,93.75,30,NA,20,20,NA,1,0,0,0,0,0,1,5,0,0,0,0,0,93.8,0,0,0,0,0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,Anoectochilus lylei,Anoectochilus,Orchids,904039,1,0,0,0,1,49,0,0,0,918.75,0,0,0,49,kg,1,49,150000,18.75,918.75,20,NA,95,95,NA,1,0,0,0,0,0,1,49,0,0,0,0,0,918.8,0,0,0,0,0,918.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8256,Anoectochilus lylei,Anoectochilus,Orchids,904041,0,0,0,1,1,0,0,0,15,0,0,0,0,30,kg,0.5,15,0,0,0,30,NA,30,30,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,Anoectochilus lylei,Anoectochilus,Orchids,902072,1,0,0,0,1,82,0,0,0,4612.5,0,0,0,41,NA,2,82,450000,56.25,4612.5,180,NA,50,50,NA,1,0,0,0,0,0,1,82,0,0,0,0,0,4612.5,0,0,0,0,0,4612.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,Anoectochilus lylei,Anoectochilus,Orchids,902070,1,0,0,0,1,30,0,0,0,937.5,0,0,0,30,????,1,30,250000,31.25,937.5,60,NA,50,50,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,937.5,0,0,0,0,0,937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Anoectochilus lylei,Anoectochilus,Orchids,207002,1,0,0,1,2,20,0,0,20,1200,0,0,1200,20,kg,2,40,480000,60,2400,60,NA,80,80,NA,1,0,0,0,0,1,2,20,0,0,0,0,20,1200,0,0,0,0,1200,600,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,600
9155,Anoectochilus lylei,Anoectochilus,Orchids,207025,1,0,0,1,2,5,0,0,5,250,0,0,250,20,kg,0.5,10,400000,50,500,102,NA,90,90,NA,1,0,0,0,0,1,2,5,0,0,0,0,5,250,0,0,0,0,250,125,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,125
9160,Anoectochilus lylei,Anoectochilus,Orchids,207003,1,0,0,0,1,25,0,0,0,1406.25,0,0,0,50,g,0.5,25,450000,56.25,1406.25,90,NA,80,80,NA,1,0,0,0,0,1,2,12.5,0,0,0,0,12.5,703.1,0,0,0,0,703.1,703.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.1,0,0,0
9188,Anoectochilus lylei,Anoectochilus,Orchids,207026,1,0,0,1,2,300,0,0,300,15000,0,0,15000,6,g,100,600,400000,50,30000,120,NA,50,50,NA,1,0,0,0,0,1,2,300,0,0,0,0,300,15000,0,0,0,0,15000,7500,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,7500
9231,Anoectochilus lylei,Anoectochilus,Orchids,207056,1,0,0,0,1,1,0,0,0,10,0,0,0,5,kg,0.2,1,80000,10,10,120,NA,80,80,NA,1,0,0,0,0,1,2,0.5,0,0,0,0,0.5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
9308,Anoectochilus lylei,Anoectochilus,Orchids,207008,1,0,0,1,2,25,0,0,25,1093.75,0,0,1093.75,50,kg,1,50,350000,43.75,2187.5,120,NA,30,30,NA,1,0,0,0,0,1,2,25,0,0,0,0,25,1093.8,0,0,0,0,1093.8,546.9,0,0,546.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9,0,0,546.9
1143,Acampe papillosa,Acampe,Orchids,609012,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,0,Decrease,80,-80,too much excavation,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,Acampe papillosa,Acampe,Orchids,609053,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,60,NA,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,Acampe papillosa,Acampe,Orchids,609055,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,0,Decrease,70,-70,sale a lot,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,Acampe papillosa,Acampe,Orchids,609066,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,90,Stable,0,0,not change,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Acampe papillosa,Acampe,Orchids,609067,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,30,Decrease,80,-80,incorrect excavation,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,Acampe papillosa,Acampe,Orchids,609074,1,0,0,0,1,1720,0,0,0,215,0,0,0,172,????,10,1720,1000,0.125,215,180,Decrease,20,-20,sale a lot,1,0,0,0,0,0,1,1720,0,0,0,0,0,215,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,Acampe papillosa,Acampe,Orchids,609080,1,0,0,0,1,250,0,0,0,62.5,0,0,0,50,????,5,250,2000,0.25,62.5,30,Decrease,80,-80,incorrect excavation,1,0,0,0,0,0,1,250,0,0,0,0,0,62.5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,Boehmeria nivea,Boehmeria,Nettles,603018,0,0,0,1,1,0,0,0,0.4,0,0,0,0,2,????,0.2,0.4,0,0,0,120,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,Boehmeria malabarica,Boehmeria,Nettles,612031,1,0,0,0,1,1160,0,0,0,1160,0,0,0,58,????,20,1160,8000,1,1160,2,Increase,50,50,NA,0,0,0,0,0,1,1,0,0,0,0,0,1160,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0
6259,Boehmeria malabarica,Boehmeria,Nettles,612999,1,0,0,0,1,324,0,0,0,283.5,0,0,0,54,????,6,324,7000,0.875,283.5,60,Stable,,NA,NA,0,1,0,0,0,0,1,0,324,0,0,0,0,0,283.5,0,0,0,0,0,0,0,0,283.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,Boehmeria malabarica,Boehmeria,Nettles,708057,1,0,0,0,1,2500,0,0,0,937.5,0,0,0,25,????,100,2500,3000,0.375,937.5,20,Decrease,40,-40,sale a lot,1,0,0,0,0,0,1,2500,0,0,0,0,0,937.5,0,0,0,0,0,937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,Boehmeria malabarica,Boehmeria,Nettles,708059,1,0,0,0,1,1800,0,0,0,450,0,0,0,30,????,60,1800,2000,0.25,450,60,Decrease,50,-50,NA,1,0,0,0,0,0,1,1800,0,0,0,0,0,450,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6714,Boehmeria malabarica,Boehmeria,Nettles,708065,1,0,0,0,1,1505,0,0,0,376.25,0,0,0,43,????,35,1505,2000,0.25,376.25,20,Decrease,30,-30,NA,1,0,0,0,0,0,1,1505,0,0,0,0,0,376.3,0,0,0,0,0,376.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6768,Boehmeria malabarica,Boehmeria,Nettles,708054,1,0,0,0,1,310,0,0,0,77.5,0,0,0,31,????,10,310,2000,0.25,77.5,40,Stable,,NA,NA,0,1,0,0,0,0,1,0,310,0,0,0,0,0,77.5,0,0,0,0,0,0,0,0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,Boehmeria malabarica,Boehmeria,Nettles,708055,1,0,0,0,1,900,0,0,0,225,0,0,0,30,????,30,900,2000,0.25,225,35,Decrease,20,-20,NA,1,0,0,0,0,0,1,900,0,0,0,0,0,225,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,Boehmeria malabarica,Boehmeria,Nettles,703061,1,0,0,0,1,2500,0,0,0,312.5,0,0,0,50,kg,50,2500,1000,0.125,312.5,30,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257,Boehmeria malabarica,Boehmeria,Nettles,707008,1,0,0,0,1,540,0,0,0,337.5,0,0,0,54,kg,10,540,5000,0.625,337.5,10,NA,30,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,Walsura robusta,Walsura,Mushroom/Funghi,906006,1,0,0,0,1,200,0,0,0,125,0,0,0,90,????,5,200,5000,0.625,125,30,Decrease,50,-50,too much excavation,0,0,0,1,0,1,2,0,0,0,100,0,100,0,0,0,62.5,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,62.5,0,0,0
5323,Walsura robusta,Walsura,Mushroom/Funghi,906013,1,0,0,0,1,100,0,0,0,50,0,0,0,20,????,5,100,4000,0.5,50,0,Decrease,40,-40,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,Walsura robusta,Walsura,Mushroom/Funghi,906029,1,0,0,1,2,450,0,0,450,225,0,0,225,90,????,10,900,4000,0.5,450,0,Decrease,50,-50,NA,1,0,0,0,0,0,1,900,0,0,0,0,0,450,0,0,0,0,0,225,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Volvaria esculenta,Volvaria,Mushroom/Funghi,609007,0,0,1,0,1,0,0,0,0,0,0,0,0,92,NA,0,0,0,0,0,60,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,Volvaria esculenta,Volvaria,Mushroom/Funghi,609015,0,0,1,0,1,0,0,10,0,0,0,0,0,10,????,1,10,0,0,0,60,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,Volvaria esculenta,Volvaria,Mushroom/Funghi,609017,0,0,1,0,1,0,0,360,0,0,0,0,0,36,????,10,360,0,0,0,120,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Volvaria esculenta,Volvaria,Mushroom/Funghi,609030,0,0,1,0,1,0,0,20,0,0,0,0,0,20,????,1,20,0,0,0,30,Stable,0,0,not change,0,0,0,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,Volvaria esculenta,Volvaria,Mushroom/Funghi,609038,0,0,1,0,1,0,0,6.6,0,0,0,0,0,66,????,0.1,6.6,0,0,0,30,Stable,0,0,not change,0,0,0,0,0,1,1,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Volvaria esculenta,Volvaria,Mushroom/Funghi,609040,0,0,1,0,1,0,0,24,0,0,0,0,0,48,????,0.5,24,0,0,0,20,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,Volvaria esculenta,Volvaria,Mushroom/Funghi,609041,0,0,1,0,1,0,0,10,0,0,0,0,0,20,????,0.5,10,0,0,0,30,Stable,0,0,not change,0,0,0,0,1,1,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Volvaria esculenta,Volvaria,Mushroom/Funghi,609047,0,0,1,0,1,0,0,10,0,0,0,0,0,5,????,2,10,0,0,0,30,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,Volvaria esculenta,Volvaria,Mushroom/Funghi,609050,0,0,1,0,1,0,0,10,0,0,0,0,0,10,????,1,10,0,0,0,20,Stable,0,0,not change,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,Volvaria esculenta,Volvaria,Mushroom/Funghi,609055,0,0,1,0,1,0,0,72,0,0,0,0,0,72,????,1,72,0,0,0,20,Decrease,90,-90,environment change,0,0,0,0,0,1,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,Volvaria esculenta,Volvaria,Mushroom/Funghi,609058,0,0,1,0,1,0,0,0,0,0,0,0,0,75,NA,0,0,0,0,0,15,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,Volvaria esculenta,Volvaria,Mushroom/Funghi,609060,0,0,1,0,1,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,30,Stable,0,0,NA,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,Volvaria esculenta,Volvaria,Mushroom/Funghi,609066,0,0,1,0,1,0,0,660,0,0,0,0,0,66,????,10,660,0,0,0,20,Stable,0,0,not change,0,0,0,0,0,1,1,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,Volvaria esculenta,Volvaria,Mushroom/Funghi,609067,0,0,1,0,1,0,0,60,0,0,0,0,0,30,????,2,60,0,0,0,10,Stable,0,0,NA,1,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,Volvaria esculenta,Volvaria,Mushroom/Funghi,609068,0,0,1,0,1,0,0,40,0,0,0,0,0,40,????,1,40,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
